Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120928/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.03
Liftedindex,5.83
LIFTcomputedusingvirtualtemperature,5.55
SWEATindex,93.28
Kindex,9.50
Crosstotalsindex,16.10
Verticaltotalsindex,24.10
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.00
Pres[hPa]oftheLiftedCondensationLevel,907.04
Meanmixedlayerpotentialtemperature,292.04
Meanmixedlayermixingratio,9.09
1000hPato500hPathickness,5639.00
Precipitablewater[mm]forentiresounding,20.34
