Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140106/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.70
Liftedindex,-2.87
LIFTcomputedusingvirtualtemperature,-3.43
SWEATindex,188.42
Kindex,32.10
Crosstotalsindex,16.90
Verticaltotalsindex,26.90
Totalstotalsindex,43.80
ConvectiveAvailablePotentialEnergy,779.21
CAPEusingvirtualtemperature,910.51
ConvectiveInhibition,-164.89
CINSusingvirtualtemperature,-122.76
EquilibrumLevel,217.65
EquilibrumLevelusingvirtualtemperature,217.19
LevelofFreeConvection,694.66
LFCTusingvirtualtemperature,721.61
BulkRichardsonNumber,61.64
BulkRichardsonNumberusingCAPV,72.03
Temp[K]oftheLiftedCondensationLevel,294.30
Pres[hPa]oftheLiftedCondensationLevel,934.84
Meanmixedlayerpotentialtemperature,300.04
Meanmixedlayermixingratio,17.24
1000hPato500hPathickness,5790.00
Precipitablewater[mm]forentiresounding,52.96
