Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.61
Liftedindex,3.97
LIFTcomputedusingvirtualtemperature,3.59
SWEATindex,156.61
Kindex,-20.20
Crosstotalsindex,18.00
Verticaltotalsindex,19.50
Totalstotalsindex,37.50
ConvectiveAvailablePotentialEnergy,33.74
CAPEusingvirtualtemperature,47.20
ConvectiveInhibition,-0.43
CINSusingvirtualtemperature,0.00
EquilibrumLevel,749.87
EquilibrumLevelusingvirtualtemperature,743.88
LevelofFreeConvection,880.40
LFCTusingvirtualtemperature,886.97
BulkRichardsonNumber,1.92
BulkRichardsonNumberusingCAPV,2.68
Temp[K]oftheLiftedCondensationLevel,285.50
Pres[hPa]oftheLiftedCondensationLevel,886.97
Meanmixedlayerpotentialtemperature,295.46
Meanmixedlayermixingratio,10.28
1000hPato500hPathickness,5663.00
Precipitablewater[mm]forentiresounding,26.30
