Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160910/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.80
Liftedindex,-2.28
LIFTcomputedusingvirtualtemperature,-2.69
SWEATindex,87.21
Kindex,24.60
Crosstotalsindex,17.30
Verticaltotalsindex,25.30
Totalstotalsindex,42.60
ConvectiveAvailablePotentialEnergy,351.40
CAPEusingvirtualtemperature,443.30
ConvectiveInhibition,-0.30
CINSusingvirtualtemperature,-0.05
EquilibrumLevel,374.74
EquilibrumLevelusingvirtualtemperature,369.78
LevelofFreeConvection,953.98
LFCTusingvirtualtemperature,958.29
BulkRichardsonNumber,9.19
BulkRichardsonNumberusingCAPV,11.59
Temp[K]oftheLiftedCondensationLevel,289.13
Pres[hPa]oftheLiftedCondensationLevel,968.22
Meanmixedlayerpotentialtemperature,291.82
Meanmixedlayermixingratio,11.95
1000hPato500hPathickness,5589.00
Precipitablewater[mm]forentiresounding,30.70
