Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101203/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.89
Liftedindex,2.98
LIFTcomputedusingvirtualtemperature,3.04
SWEATindex,178.81
Kindex,22.50
Crosstotalsindex,17.50
Verticaltotalsindex,20.10
Totalstotalsindex,37.60
ConvectiveAvailablePotentialEnergy,45.04
CAPEusingvirtualtemperature,62.49
ConvectiveInhibition,-10.91
CINSusingvirtualtemperature,-5.02
EquilibrumLevel,515.78
EquilibrumLevelusingvirtualtemperature,515.46
LevelofFreeConvection,869.00
LFCTusingvirtualtemperature,888.07
BulkRichardsonNumber,3.63
BulkRichardsonNumberusingCAPV,5.03
Temp[K]oftheLiftedCondensationLevel,288.81
Pres[hPa]oftheLiftedCondensationLevel,926.09
Meanmixedlayerpotentialtemperature,295.23
Meanmixedlayermixingratio,12.24
1000hPato500hPathickness,5675.00
Precipitablewater[mm]forentiresounding,41.73
