Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130111/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.94
Liftedindex,-3.99
LIFTcomputedusingvirtualtemperature,-4.90
SWEATindex,85.40
Kindex,19.50
Crosstotalsindex,12.30
Verticaltotalsindex,26.30
Totalstotalsindex,38.60
ConvectiveAvailablePotentialEnergy,1735.41
CAPEusingvirtualtemperature,1907.42
ConvectiveInhibition,-0.85
CINSusingvirtualtemperature,-0.01
EquilibrumLevel,199.80
EquilibrumLevelusingvirtualtemperature,199.56
LevelofFreeConvection,944.26
LFCTusingvirtualtemperature,948.30
BulkRichardsonNumber,115.01
BulkRichardsonNumberusingCAPV,126.41
Temp[K]oftheLiftedCondensationLevel,294.62
Pres[hPa]oftheLiftedCondensationLevel,948.30
Meanmixedlayerpotentialtemperature,299.13
Meanmixedlayermixingratio,17.33
1000hPato500hPathickness,5772.00
Precipitablewater[mm]forentiresounding,42.78
