Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101109/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.34
Liftedindex,0.32
LIFTcomputedusingvirtualtemperature,0.01
SWEATindex,147.59
Kindex,28.60
Crosstotalsindex,21.40
Verticaltotalsindex,23.50
Totalstotalsindex,44.90
ConvectiveAvailablePotentialEnergy,14.90
CAPEusingvirtualtemperature,50.11
ConvectiveInhibition,-3.55
CINSusingvirtualtemperature,-1.09
EquilibrumLevel,462.12
EquilibrumLevelusingvirtualtemperature,455.96
LevelofFreeConvection,900.70
LFCTusingvirtualtemperature,914.02
BulkRichardsonNumber,2.35
BulkRichardsonNumberusingCAPV,7.89
Temp[K]oftheLiftedCondensationLevel,288.05
Pres[hPa]oftheLiftedCondensationLevel,927.51
Meanmixedlayerpotentialtemperature,294.32
Meanmixedlayermixingratio,11.62
1000hPato500hPathickness,5645.00
Precipitablewater[mm]forentiresounding,31.05
