Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121223/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.27
Liftedindex,1.18
LIFTcomputedusingvirtualtemperature,1.03
SWEATindex,152.58
Kindex,26.10
Crosstotalsindex,19.10
Verticaltotalsindex,22.30
Totalstotalsindex,41.40
ConvectiveAvailablePotentialEnergy,19.87
CAPEusingvirtualtemperature,44.75
ConvectiveInhibition,-104.02
CINSusingvirtualtemperature,-25.24
EquilibrumLevel,563.03
EquilibrumLevelusingvirtualtemperature,553.92
LevelofFreeConvection,679.65
LFCTusingvirtualtemperature,836.41
BulkRichardsonNumber,122.83
BulkRichardsonNumberusingCAPV,276.66
Temp[K]oftheLiftedCondensationLevel,288.61
Pres[hPa]oftheLiftedCondensationLevel,897.95
Meanmixedlayerpotentialtemperature,297.64
Meanmixedlayermixingratio,12.47
1000hPato500hPathickness,5700.00
Precipitablewater[mm]forentiresounding,38.19
