Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160129/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.53
Liftedindex,-1.97
LIFTcomputedusingvirtualtemperature,-2.48
SWEATindex,197.79
Kindex,29.90
Crosstotalsindex,16.50
Verticaltotalsindex,25.50
Totalstotalsindex,42.00
ConvectiveAvailablePotentialEnergy,739.43
CAPEusingvirtualtemperature,859.71
ConvectiveInhibition,-159.39
CINSusingvirtualtemperature,-88.31
EquilibrumLevel,205.57
EquilibrumLevelusingvirtualtemperature,205.33
LevelofFreeConvection,718.79
LFCTusingvirtualtemperature,752.11
BulkRichardsonNumber,27.71
BulkRichardsonNumberusingCAPV,32.22
Temp[K]oftheLiftedCondensationLevel,293.78
Pres[hPa]oftheLiftedCondensationLevel,926.13
Meanmixedlayerpotentialtemperature,300.30
Meanmixedlayermixingratio,16.85
1000hPato500hPathickness,5794.00
Precipitablewater[mm]forentiresounding,46.53
