Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100321/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.47
Liftedindex,1.93
LIFTcomputedusingvirtualtemperature,1.55
SWEATindex,151.19
Kindex,-10.60
Crosstotalsindex,17.40
Verticaltotalsindex,20.30
Totalstotalsindex,37.70
ConvectiveAvailablePotentialEnergy,6.21
CAPEusingvirtualtemperature,12.88
ConvectiveInhibition,-8.99
CINSusingvirtualtemperature,-2.44
EquilibrumLevel,825.98
EquilibrumLevelusingvirtualtemperature,825.65
LevelofFreeConvection,874.35
LFCTusingvirtualtemperature,891.33
BulkRichardsonNumber,0.56
BulkRichardsonNumberusingCAPV,1.17
Temp[K]oftheLiftedCondensationLevel,289.31
Pres[hPa]oftheLiftedCondensationLevel,910.69
Meanmixedlayerpotentialtemperature,297.16
Meanmixedlayermixingratio,12.87
1000hPato500hPathickness,5752.00
Precipitablewater[mm]forentiresounding,29.06
