Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140701/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.72
Liftedindex,19.51
LIFTcomputedusingvirtualtemperature,19.45
SWEATindex,206.36
Kindex,-26.70
Crosstotalsindex,-2.30
Verticaltotalsindex,19.70
Totalstotalsindex,17.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,269.25
Pres[hPa]oftheLiftedCondensationLevel,834.47
Meanmixedlayerpotentialtemperature,283.54
Meanmixedlayermixingratio,3.46
1000hPato500hPathickness,5521.00
Precipitablewater[mm]forentiresounding,5.41
