Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150206/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.72
Liftedindex,8.80
LIFTcomputedusingvirtualtemperature,8.36
SWEATindex,135.60
Kindex,-4.80
Crosstotalsindex,11.60
Verticaltotalsindex,15.90
Totalstotalsindex,27.50
ConvectiveAvailablePotentialEnergy,6.31
CAPEusingvirtualtemperature,13.04
ConvectiveInhibition,-15.29
CINSusingvirtualtemperature,-8.08
EquilibrumLevel,792.63
EquilibrumLevelusingvirtualtemperature,788.80
LevelofFreeConvection,827.76
LFCTusingvirtualtemperature,841.28
BulkRichardsonNumber,0.60
BulkRichardsonNumberusingCAPV,1.24
Temp[K]oftheLiftedCondensationLevel,285.93
Pres[hPa]oftheLiftedCondensationLevel,888.66
Meanmixedlayerpotentialtemperature,295.75
Meanmixedlayermixingratio,10.56
1000hPato500hPathickness,5706.00
Precipitablewater[mm]forentiresounding,25.38
