Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110207/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.49
Liftedindex,0.93
LIFTcomputedusingvirtualtemperature,0.27
SWEATindex,224.81
Kindex,26.50
Crosstotalsindex,22.50
Verticaltotalsindex,23.10
Totalstotalsindex,45.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.91
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-314.45
EquilibrumLevelusingvirtualtemperature,445.20
LFCTusingvirtualtemperature,462.73
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.04
Temp[K]oftheLiftedCondensationLevel,292.01
Pres[hPa]oftheLiftedCondensationLevel,943.80
Meanmixedlayerpotentialtemperature,296.89
Meanmixedlayermixingratio,14.76
1000hPato500hPathickness,5760.00
Precipitablewater[mm]forentiresounding,48.82
