Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140825/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.97
Liftedindex,1.96
LIFTcomputedusingvirtualtemperature,1.74
SWEATindex,283.29
Kindex,21.10
Crosstotalsindex,23.50
Verticaltotalsindex,26.10
Totalstotalsindex,49.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.45
Pres[hPa]oftheLiftedCondensationLevel,912.96
Meanmixedlayerpotentialtemperature,289.91
Meanmixedlayermixingratio,8.12
1000hPato500hPathickness,5540.00
Precipitablewater[mm]forentiresounding,20.93
