Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140430/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.16
Liftedindex,8.54
LIFTcomputedusingvirtualtemperature,8.25
SWEATindex,56.42
Kindex,-19.10
Crosstotalsindex,8.70
Verticaltotalsindex,18.70
Totalstotalsindex,27.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.48
Pres[hPa]oftheLiftedCondensationLevel,897.25
Meanmixedlayerpotentialtemperature,293.44
Meanmixedlayermixingratio,9.55
1000hPato500hPathickness,5679.00
Precipitablewater[mm]forentiresounding,17.00
