Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.52
Liftedindex,1.39
LIFTcomputedusingvirtualtemperature,0.78
SWEATindex,203.57
Kindex,29.30
Crosstotalsindex,17.80
Verticaltotalsindex,21.50
Totalstotalsindex,39.30
ConvectiveAvailablePotentialEnergy,2.55
CAPEusingvirtualtemperature,9.85
ConvectiveInhibition,-20.08
CINSusingvirtualtemperature,-13.95
EquilibrumLevel,734.12
EquilibrumLevelusingvirtualtemperature,687.02
LevelofFreeConvection,838.73
LFCTusingvirtualtemperature,854.72
BulkRichardsonNumber,0.05
BulkRichardsonNumberusingCAPV,0.20
Temp[K]oftheLiftedCondensationLevel,289.25
Pres[hPa]oftheLiftedCondensationLevel,904.03
Meanmixedlayerpotentialtemperature,297.72
Meanmixedlayermixingratio,12.91
1000hPato500hPathickness,5714.00
Precipitablewater[mm]forentiresounding,40.35
