Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151127/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.93
Liftedindex,-1.02
LIFTcomputedusingvirtualtemperature,-1.37
SWEATindex,133.58
Kindex,24.70
Crosstotalsindex,15.90
Verticaltotalsindex,29.90
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,136.73
CAPEusingvirtualtemperature,191.97
ConvectiveInhibition,-508.55
CINSusingvirtualtemperature,-434.22
EquilibrumLevel,308.17
EquilibrumLevelusingvirtualtemperature,306.84
LevelofFreeConvection,602.16
LFCTusingvirtualtemperature,613.16
BulkRichardsonNumber,1.95
BulkRichardsonNumberusingCAPV,2.74
Temp[K]oftheLiftedCondensationLevel,290.39
Pres[hPa]oftheLiftedCondensationLevel,919.53
Meanmixedlayerpotentialtemperature,297.46
Meanmixedlayermixingratio,13.67
1000hPato500hPathickness,5754.00
Precipitablewater[mm]forentiresounding,37.83
