Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130701/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.58
Liftedindex,2.47
LIFTcomputedusingvirtualtemperature,2.27
SWEATindex,220.99
Kindex,30.80
Crosstotalsindex,25.60
Verticaltotalsindex,26.10
Totalstotalsindex,51.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.06
Pres[hPa]oftheLiftedCondensationLevel,940.82
Meanmixedlayerpotentialtemperature,288.06
Meanmixedlayermixingratio,8.22
1000hPato500hPathickness,5525.00
Precipitablewater[mm]forentiresounding,26.42
