Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121203/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.28
Liftedindex,1.37
LIFTcomputedusingvirtualtemperature,1.15
SWEATindex,138.81
Kindex,2.10
Crosstotalsindex,18.70
Verticaltotalsindex,24.70
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.21
Pres[hPa]oftheLiftedCondensationLevel,891.30
Meanmixedlayerpotentialtemperature,297.85
Meanmixedlayermixingratio,12.24
1000hPato500hPathickness,5741.00
Precipitablewater[mm]forentiresounding,25.59
