Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130923/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.33
Liftedindex,2.53
LIFTcomputedusingvirtualtemperature,2.19
SWEATindex,46.00
Kindex,2.10
Crosstotalsindex,8.70
Verticaltotalsindex,24.70
Totalstotalsindex,33.40
ConvectiveAvailablePotentialEnergy,39.34
CAPEusingvirtualtemperature,86.20
ConvectiveInhibition,-84.56
CINSusingvirtualtemperature,-41.11
EquilibrumLevel,620.89
EquilibrumLevelusingvirtualtemperature,610.19
LevelofFreeConvection,747.25
LFCTusingvirtualtemperature,788.13
BulkRichardsonNumber,1.03
BulkRichardsonNumberusingCAPV,2.26
Temp[K]oftheLiftedCondensationLevel,285.80
Pres[hPa]oftheLiftedCondensationLevel,923.63
Meanmixedlayerpotentialtemperature,292.37
Meanmixedlayermixingratio,10.06
1000hPato500hPathickness,5591.00
Precipitablewater[mm]forentiresounding,17.92
