Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100602/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.30
Liftedindex,1.96
LIFTcomputedusingvirtualtemperature,1.72
SWEATindex,144.61
Kindex,18.90
Crosstotalsindex,23.50
Verticaltotalsindex,25.10
Totalstotalsindex,48.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.37
Pres[hPa]oftheLiftedCondensationLevel,962.22
Meanmixedlayerpotentialtemperature,289.55
Meanmixedlayermixingratio,10.02
1000hPato500hPathickness,5595.00
Precipitablewater[mm]forentiresounding,27.23
