Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160115/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.60
Liftedindex,2.56
LIFTcomputedusingvirtualtemperature,2.11
SWEATindex,28.98
Kindex,11.10
Crosstotalsindex,0.90
Verticaltotalsindex,26.90
Totalstotalsindex,27.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.25
Pres[hPa]oftheLiftedCondensationLevel,886.26
Meanmixedlayerpotentialtemperature,298.38
Meanmixedlayermixingratio,12.34
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,27.10
