Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140125/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.80
Liftedindex,1.69
LIFTcomputedusingvirtualtemperature,1.66
SWEATindex,233.79
Kindex,33.80
Crosstotalsindex,19.90
Verticaltotalsindex,23.10
Totalstotalsindex,43.00
ConvectiveAvailablePotentialEnergy,14.44
CAPEusingvirtualtemperature,24.86
ConvectiveInhibition,-170.38
CINSusingvirtualtemperature,-146.91
EquilibrumLevel,598.36
EquilibrumLevelusingvirtualtemperature,594.39
LevelofFreeConvection,693.07
LFCTusingvirtualtemperature,702.01
BulkRichardsonNumber,0.67
BulkRichardsonNumberusingCAPV,1.15
Temp[K]oftheLiftedCondensationLevel,289.97
Pres[hPa]oftheLiftedCondensationLevel,895.73
Meanmixedlayerpotentialtemperature,299.25
Meanmixedlayermixingratio,13.65
1000hPato500hPathickness,5756.00
Precipitablewater[mm]forentiresounding,51.91
