Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111231/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.63
Liftedindex,-0.45
LIFTcomputedusingvirtualtemperature,-0.84
SWEATindex,133.19
Kindex,10.20
Crosstotalsindex,21.20
Verticaltotalsindex,24.10
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,162.53
CAPEusingvirtualtemperature,216.31
ConvectiveInhibition,-10.29
CINSusingvirtualtemperature,-5.25
EquilibrumLevel,330.02
EquilibrumLevelusingvirtualtemperature,329.21
LevelofFreeConvection,864.16
LFCTusingvirtualtemperature,879.67
BulkRichardsonNumber,147.73
BulkRichardsonNumberusingCAPV,196.61
Temp[K]oftheLiftedCondensationLevel,287.35
Pres[hPa]oftheLiftedCondensationLevel,914.42
Meanmixedlayerpotentialtemperature,294.80
Meanmixedlayermixingratio,11.26
1000hPato500hPathickness,5638.00
Precipitablewater[mm]forentiresounding,26.51
