Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120607/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.50
Liftedindex,3.87
LIFTcomputedusingvirtualtemperature,3.73
SWEATindex,210.60
Kindex,22.30
Crosstotalsindex,21.70
Verticaltotalsindex,26.70
Totalstotalsindex,48.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.24
Pres[hPa]oftheLiftedCondensationLevel,912.89
Meanmixedlayerpotentialtemperature,287.65
Meanmixedlayermixingratio,6.98
1000hPato500hPathickness,5507.00
Precipitablewater[mm]forentiresounding,19.44
