Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130709/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.79
Liftedindex,15.01
LIFTcomputedusingvirtualtemperature,15.06
SWEATindex,86.20
Kindex,-20.10
Crosstotalsindex,11.70
Verticaltotalsindex,16.30
Totalstotalsindex,28.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.27
Pres[hPa]oftheLiftedCondensationLevel,908.11
Meanmixedlayerpotentialtemperature,287.08
Meanmixedlayermixingratio,6.56
1000hPato500hPathickness,5578.00
Precipitablewater[mm]forentiresounding,17.15
