Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131006/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.11
Liftedindex,9.48
LIFTcomputedusingvirtualtemperature,9.26
SWEATindex,43.98
Kindex,-6.70
Crosstotalsindex,0.10
Verticaltotalsindex,25.10
Totalstotalsindex,25.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.45
Pres[hPa]oftheLiftedCondensationLevel,844.90
Meanmixedlayerpotentialtemperature,294.30
Meanmixedlayermixingratio,7.82
1000hPato500hPathickness,5686.00
Precipitablewater[mm]forentiresounding,12.24
