Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101216/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.82
Liftedindex,-3.68
LIFTcomputedusingvirtualtemperature,-4.32
SWEATindex,188.61
Kindex,31.90
Crosstotalsindex,21.10
Verticaltotalsindex,28.10
Totalstotalsindex,49.20
ConvectiveAvailablePotentialEnergy,947.10
CAPEusingvirtualtemperature,1087.00
ConvectiveInhibition,-141.10
CINSusingvirtualtemperature,-115.13
EquilibrumLevel,215.53
EquilibrumLevelusingvirtualtemperature,215.44
LevelofFreeConvection,765.73
LFCTusingvirtualtemperature,791.88
BulkRichardsonNumber,32.45
BulkRichardsonNumberusingCAPV,37.25
Temp[K]oftheLiftedCondensationLevel,291.53
Pres[hPa]oftheLiftedCondensationLevel,925.25
Meanmixedlayerpotentialtemperature,298.10
Meanmixedlayermixingratio,14.62
1000hPato500hPathickness,5717.00
Precipitablewater[mm]forentiresounding,38.63
