Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130704/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.23
Liftedindex,11.05
LIFTcomputedusingvirtualtemperature,10.83
SWEATindex,105.81
Kindex,-28.50
Crosstotalsindex,14.30
Verticaltotalsindex,15.10
Totalstotalsindex,29.40
ConvectiveAvailablePotentialEnergy,1.11
CAPEusingvirtualtemperature,1.81
ConvectiveInhibition,-20.43
CINSusingvirtualtemperature,-16.35
EquilibrumLevel,839.17
EquilibrumLevelusingvirtualtemperature,838.63
LevelofFreeConvection,858.82
LFCTusingvirtualtemperature,861.72
BulkRichardsonNumber,0.10
BulkRichardsonNumberusingCAPV,0.16
Temp[K]oftheLiftedCondensationLevel,281.33
Pres[hPa]oftheLiftedCondensationLevel,882.79
Meanmixedlayerpotentialtemperature,291.54
Meanmixedlayermixingratio,7.86
1000hPato500hPathickness,5661.00
Precipitablewater[mm]forentiresounding,14.32
