Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160329/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.54
Liftedindex,5.06
LIFTcomputedusingvirtualtemperature,4.66
SWEATindex,98.78
Kindex,16.50
Crosstotalsindex,9.10
Verticaltotalsindex,21.10
Totalstotalsindex,30.20
ConvectiveAvailablePotentialEnergy,16.12
CAPEusingvirtualtemperature,47.71
ConvectiveInhibition,-97.15
CINSusingvirtualtemperature,0.00
EquilibrumLevel,659.98
EquilibrumLevelusingvirtualtemperature,629.69
LevelofFreeConvection,730.22
LFCTusingvirtualtemperature,906.17
BulkRichardsonNumber,2.36
BulkRichardsonNumberusingCAPV,7.00
Temp[K]oftheLiftedCondensationLevel,288.79
Pres[hPa]oftheLiftedCondensationLevel,906.17
Meanmixedlayerpotentialtemperature,297.04
Meanmixedlayermixingratio,12.49
1000hPato500hPathickness,5711.00
Precipitablewater[mm]forentiresounding,32.72
