Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140708/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,21.16
Liftedindex,20.36
LIFTcomputedusingvirtualtemperature,20.28
SWEATindex,55.38
Kindex,-50.70
Crosstotalsindex,-17.30
Verticaltotalsindex,18.70
Totalstotalsindex,1.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.25
Pres[hPa]oftheLiftedCondensationLevel,812.76
Meanmixedlayerpotentialtemperature,286.76
Meanmixedlayermixingratio,3.85
1000hPato500hPathickness,5598.00
Precipitablewater[mm]forentiresounding,6.18
