Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100209/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.78
Liftedindex,0.01
LIFTcomputedusingvirtualtemperature,-0.63
SWEATindex,186.81
Kindex,30.50
Crosstotalsindex,19.70
Verticaltotalsindex,21.30
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,144.21
CAPEusingvirtualtemperature,261.39
ConvectiveInhibition,-12.23
CINSusingvirtualtemperature,-8.26
EquilibrumLevel,328.75
EquilibrumLevelusingvirtualtemperature,325.23
LevelofFreeConvection,899.28
LFCTusingvirtualtemperature,909.43
BulkRichardsonNumber,207.57
BulkRichardsonNumberusingCAPV,376.23
Temp[K]oftheLiftedCondensationLevel,291.70
Pres[hPa]oftheLiftedCondensationLevel,940.45
Meanmixedlayerpotentialtemperature,296.88
Meanmixedlayermixingratio,14.53
1000hPato500hPathickness,5709.00
Precipitablewater[mm]forentiresounding,43.36
