Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160406/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.06
Liftedindex,7.08
LIFTcomputedusingvirtualtemperature,6.59
SWEATindex,127.59
Kindex,-1.90
Crosstotalsindex,12.10
Verticaltotalsindex,16.30
Totalstotalsindex,28.40
ConvectiveAvailablePotentialEnergy,2.32
CAPEusingvirtualtemperature,12.98
ConvectiveInhibition,-9.66
CINSusingvirtualtemperature,-5.94
EquilibrumLevel,829.89
EquilibrumLevelusingvirtualtemperature,824.69
LevelofFreeConvection,886.68
LFCTusingvirtualtemperature,896.60
BulkRichardsonNumber,0.93
BulkRichardsonNumberusingCAPV,5.19
Temp[K]oftheLiftedCondensationLevel,287.92
Pres[hPa]oftheLiftedCondensationLevel,909.44
Meanmixedlayerpotentialtemperature,295.84
Meanmixedlayermixingratio,11.76
1000hPato500hPathickness,5719.00
Precipitablewater[mm]forentiresounding,22.67
