Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100212/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.84
Liftedindex,2.97
LIFTcomputedusingvirtualtemperature,2.31
SWEATindex,104.98
Kindex,-8.90
Crosstotalsindex,11.10
Verticaltotalsindex,20.10
Totalstotalsindex,31.20
ConvectiveAvailablePotentialEnergy,12.73
CAPEusingvirtualtemperature,46.59
ConvectiveInhibition,-8.42
CINSusingvirtualtemperature,-3.96
EquilibrumLevel,706.18
EquilibrumLevelusingvirtualtemperature,691.66
LevelofFreeConvection,882.39
LFCTusingvirtualtemperature,889.74
BulkRichardsonNumber,3.01
BulkRichardsonNumberusingCAPV,11.03
Temp[K]oftheLiftedCondensationLevel,289.80
Pres[hPa]oftheLiftedCondensationLevel,905.15
Meanmixedlayerpotentialtemperature,298.19
Meanmixedlayermixingratio,13.37
1000hPato500hPathickness,5746.00
Precipitablewater[mm]forentiresounding,25.50
