Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100424/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.92
Liftedindex,4.76
LIFTcomputedusingvirtualtemperature,4.18
SWEATindex,164.98
Kindex,14.60
Crosstotalsindex,16.40
Verticaltotalsindex,19.10
Totalstotalsindex,35.50
ConvectiveAvailablePotentialEnergy,13.51
CAPEusingvirtualtemperature,65.11
ConvectiveInhibition,-44.06
CINSusingvirtualtemperature,-32.42
EquilibrumLevel,667.01
EquilibrumLevelusingvirtualtemperature,578.35
LevelofFreeConvection,788.08
LFCTusingvirtualtemperature,799.43
BulkRichardsonNumber,1.14
BulkRichardsonNumberusingCAPV,5.48
Temp[K]oftheLiftedCondensationLevel,291.02
Pres[hPa]oftheLiftedCondensationLevel,959.48
Meanmixedlayerpotentialtemperature,294.50
Meanmixedlayermixingratio,13.63
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,35.69
