Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150320/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.31
Liftedindex,-4.03
LIFTcomputedusingvirtualtemperature,-4.86
SWEATindex,82.98
Kindex,8.30
Crosstotalsindex,13.30
Verticaltotalsindex,30.30
Totalstotalsindex,43.60
ConvectiveAvailablePotentialEnergy,868.38
CAPEusingvirtualtemperature,1011.60
ConvectiveInhibition,-372.00
CINSusingvirtualtemperature,-224.71
EquilibrumLevel,237.14
EquilibrumLevelusingvirtualtemperature,236.59
LevelofFreeConvection,620.03
LFCTusingvirtualtemperature,651.96
BulkRichardsonNumber,150.42
BulkRichardsonNumberusingCAPV,175.23
Temp[K]oftheLiftedCondensationLevel,293.87
Pres[hPa]oftheLiftedCondensationLevel,947.49
Meanmixedlayerpotentialtemperature,298.45
Meanmixedlayermixingratio,16.55
1000hPato500hPathickness,5784.00
Precipitablewater[mm]forentiresounding,31.10
