Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120916/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.58
Liftedindex,6.01
LIFTcomputedusingvirtualtemperature,5.83
SWEATindex,50.79
Kindex,-16.90
Crosstotalsindex,17.70
Verticaltotalsindex,22.70
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,0.20
CAPEusingvirtualtemperature,1.08
ConvectiveInhibition,-73.60
CINSusingvirtualtemperature,-57.42
EquilibrumLevel,759.94
EquilibrumLevelusingvirtualtemperature,759.01
LevelofFreeConvection,769.52
LFCTusingvirtualtemperature,775.68
BulkRichardsonNumber,0.90
BulkRichardsonNumberusingCAPV,4.85
Temp[K]oftheLiftedCondensationLevel,279.79
Pres[hPa]oftheLiftedCondensationLevel,882.42
Meanmixedlayerpotentialtemperature,289.98
Meanmixedlayermixingratio,7.00
1000hPato500hPathickness,5539.00
Precipitablewater[mm]forentiresounding,15.55
