Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140823/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.60
Liftedindex,3.52
LIFTcomputedusingvirtualtemperature,3.58
SWEATindex,157.99
Kindex,26.40
Crosstotalsindex,21.90
Verticaltotalsindex,22.30
Totalstotalsindex,44.20
ConvectiveAvailablePotentialEnergy,20.20
CAPEusingvirtualtemperature,25.18
ConvectiveInhibition,-1.67
CINSusingvirtualtemperature,-0.99
EquilibrumLevel,780.31
EquilibrumLevelusingvirtualtemperature,783.37
LevelofFreeConvection,934.31
LFCTusingvirtualtemperature,940.82
BulkRichardsonNumber,0.74
BulkRichardsonNumberusingCAPV,0.92
Temp[K]oftheLiftedCondensationLevel,285.83
Pres[hPa]oftheLiftedCondensationLevel,974.10
Meanmixedlayerpotentialtemperature,288.00
Meanmixedlayermixingratio,9.56
1000hPato500hPathickness,5545.00
Precipitablewater[mm]forentiresounding,30.77
