Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140514/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.80
Liftedindex,0.42
LIFTcomputedusingvirtualtemperature,0.11
SWEATindex,148.80
Kindex,2.20
Crosstotalsindex,24.40
Verticaltotalsindex,25.30
Totalstotalsindex,49.70
ConvectiveAvailablePotentialEnergy,18.20
CAPEusingvirtualtemperature,50.15
ConvectiveInhibition,-63.50
CINSusingvirtualtemperature,-35.03
EquilibrumLevel,405.44
EquilibrumLevelusingvirtualtemperature,402.86
LevelofFreeConvection,616.34
LFCTusingvirtualtemperature,692.05
BulkRichardsonNumber,2.04
BulkRichardsonNumberusingCAPV,5.63
Temp[K]oftheLiftedCondensationLevel,285.76
Pres[hPa]oftheLiftedCondensationLevel,937.83
Meanmixedlayerpotentialtemperature,291.06
Meanmixedlayermixingratio,9.88
1000hPato500hPathickness,5572.00
Precipitablewater[mm]forentiresounding,25.97
