Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141013/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.28
Liftedindex,2.65
LIFTcomputedusingvirtualtemperature,2.30
SWEATindex,38.01
Kindex,14.30
Crosstotalsindex,11.50
Verticaltotalsindex,25.50
Totalstotalsindex,37.00
ConvectiveAvailablePotentialEnergy,3.84
CAPEusingvirtualtemperature,8.53
ConvectiveInhibition,-240.81
CINSusingvirtualtemperature,-187.83
EquilibrumLevel,605.17
EquilibrumLevelusingvirtualtemperature,602.45
LevelofFreeConvection,620.61
LFCTusingvirtualtemperature,630.28
BulkRichardsonNumber,0.13
BulkRichardsonNumberusingCAPV,0.28
Temp[K]oftheLiftedCondensationLevel,285.07
Pres[hPa]oftheLiftedCondensationLevel,900.64
Meanmixedlayerpotentialtemperature,293.73
Meanmixedlayermixingratio,9.83
1000hPato500hPathickness,5626.00
Precipitablewater[mm]forentiresounding,23.82
