Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150408/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.10
Liftedindex,15.33
LIFTcomputedusingvirtualtemperature,15.22
SWEATindex,92.02
Kindex,-52.30
Crosstotalsindex,-18.30
Verticaltotalsindex,26.70
Totalstotalsindex,8.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,268.98
Pres[hPa]oftheLiftedCondensationLevel,753.45
Meanmixedlayerpotentialtemperature,291.65
Meanmixedlayermixingratio,3.76
1000hPato500hPathickness,5654.00
Precipitablewater[mm]forentiresounding,4.59
