Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130311/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.29
Liftedindex,3.87
LIFTcomputedusingvirtualtemperature,3.45
SWEATindex,149.41
Kindex,-4.00
Crosstotalsindex,14.60
Verticaltotalsindex,19.30
Totalstotalsindex,33.90
ConvectiveAvailablePotentialEnergy,34.84
CAPEusingvirtualtemperature,55.79
ConvectiveInhibition,-0.47
CINSusingvirtualtemperature,0.00
EquilibrumLevel,740.87
EquilibrumLevelusingvirtualtemperature,737.86
LevelofFreeConvection,902.90
LFCTusingvirtualtemperature,902.90
BulkRichardsonNumber,22.16
BulkRichardsonNumberusingCAPV,35.48
Temp[K]oftheLiftedCondensationLevel,288.02
Pres[hPa]oftheLiftedCondensationLevel,902.90
Meanmixedlayerpotentialtemperature,296.56
Meanmixedlayermixingratio,11.92
1000hPato500hPathickness,5714.00
Precipitablewater[mm]forentiresounding,29.41
