Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130430/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.06
Liftedindex,1.94
LIFTcomputedusingvirtualtemperature,1.68
SWEATindex,168.21
Kindex,-1.00
Crosstotalsindex,20.00
Verticaltotalsindex,20.90
Totalstotalsindex,40.90
ConvectiveAvailablePotentialEnergy,28.41
CAPEusingvirtualtemperature,36.57
ConvectiveInhibition,-14.94
CINSusingvirtualtemperature,-12.61
EquilibrumLevel,764.41
EquilibrumLevelusingvirtualtemperature,764.10
LevelofFreeConvection,906.96
LFCTusingvirtualtemperature,912.60
BulkRichardsonNumber,7.18
BulkRichardsonNumberusingCAPV,9.25
Temp[K]oftheLiftedCondensationLevel,289.75
Pres[hPa]oftheLiftedCondensationLevel,960.29
Meanmixedlayerpotentialtemperature,293.14
Meanmixedlayermixingratio,12.53
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,30.64
