Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110825/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.35
Liftedindex,11.35
LIFTcomputedusingvirtualtemperature,11.12
SWEATindex,169.99
Kindex,-4.20
Crosstotalsindex,15.40
Verticaltotalsindex,17.30
Totalstotalsindex,32.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.19
Pres[hPa]oftheLiftedCondensationLevel,934.48
Meanmixedlayerpotentialtemperature,289.76
Meanmixedlayermixingratio,8.93
1000hPato500hPathickness,5638.00
Precipitablewater[mm]forentiresounding,19.51
