Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100318/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.52
Liftedindex,5.96
LIFTcomputedusingvirtualtemperature,5.60
SWEATindex,190.18
Kindex,-19.50
Crosstotalsindex,17.50
Verticaltotalsindex,18.90
Totalstotalsindex,36.40
ConvectiveAvailablePotentialEnergy,6.22
CAPEusingvirtualtemperature,7.26
ConvectiveInhibition,-15.46
CINSusingvirtualtemperature,-10.62
EquilibrumLevel,784.98
EquilibrumLevelusingvirtualtemperature,784.45
LevelofFreeConvection,785.44
LFCTusingvirtualtemperature,795.00
BulkRichardsonNumber,0.34
BulkRichardsonNumberusingCAPV,0.39
Temp[K]oftheLiftedCondensationLevel,285.03
Pres[hPa]oftheLiftedCondensationLevel,879.32
Meanmixedlayerpotentialtemperature,295.70
Meanmixedlayermixingratio,10.04
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,25.28
