Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110326/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.39
Liftedindex,-1.38
LIFTcomputedusingvirtualtemperature,-1.93
SWEATindex,117.41
Kindex,-7.10
Crosstotalsindex,17.70
Verticaltotalsindex,24.70
Totalstotalsindex,42.40
ConvectiveAvailablePotentialEnergy,96.90
CAPEusingvirtualtemperature,180.82
ConvectiveInhibition,-14.02
CINSusingvirtualtemperature,-4.57
EquilibrumLevel,419.99
EquilibrumLevelusingvirtualtemperature,417.19
LevelofFreeConvection,843.47
LFCTusingvirtualtemperature,868.36
BulkRichardsonNumber,4.41
BulkRichardsonNumberusingCAPV,8.23
Temp[K]oftheLiftedCondensationLevel,288.44
Pres[hPa]oftheLiftedCondensationLevel,903.38
Meanmixedlayerpotentialtemperature,296.95
Meanmixedlayermixingratio,12.25
1000hPato500hPathickness,5680.00
Precipitablewater[mm]forentiresounding,24.46
