Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141011/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.50
Liftedindex,2.47
LIFTcomputedusingvirtualtemperature,2.26
SWEATindex,109.19
Kindex,26.80
Crosstotalsindex,21.00
Verticaltotalsindex,24.30
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.22
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-118.66
EquilibrumLevelusingvirtualtemperature,662.38
LFCTusingvirtualtemperature,674.24
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.02
Temp[K]oftheLiftedCondensationLevel,283.61
Pres[hPa]oftheLiftedCondensationLevel,896.34
Meanmixedlayerpotentialtemperature,292.63
Meanmixedlayermixingratio,8.95
1000hPato500hPathickness,5597.00
Precipitablewater[mm]forentiresounding,27.86
