PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1013.0,5,23.0,-2.0,19,3.27,230,13,295.1,305.1,295.6
1008.0,48,21.4,-4.6,17,2.71,228,14,293.9,302.2,294.4
1000.0,117,20.8,-4.2,18,2.81,225,15,293.9,302.6,294.4
929.0,745,14.6,-4.8,26,2.90,225,12,293.8,302.7,294.4
925.0,782,14.2,-4.8,26,2.91,225,12,293.8,302.7,294.3
904.0,975,12.2,-4.8,30,2.97,231,15,293.7,302.8,294.2
862.0,1372,10.0,-9.0,25,2.26,242,20,295.4,302.4,295.8
856.0,1430,10.6,-13.4,17,1.60,244,21,296.6,301.8,296.9
853.0,1459,13.8,-29.0,4,0.41,245,21,300.2,301.7,300.3
852.0,1469,14.8,-34.2,2,0.25,245,21,301.4,302.3,301.5
850.0,1489,14.6,-34.4,2,0.25,245,21,301.4,302.3,301.5
814.0,1851,13.3,-30.0,3,0.39,235,20,303.8,305.2,303.9
759.0,2437,11.2,-22.9,7,0.80,280,29,307.7,310.5,307.9
758.0,2448,11.2,-22.8,7,0.81,280,29,307.8,310.6,307.9
700.0,3105,5.8,-24.2,9,0.78,260,26,308.9,311.6,309.0
693.0,3187,5.5,-24.4,9,0.77,255,28,309.5,312.2,309.6
689.0,3234,5.4,-24.6,9,0.76,255,28,309.8,312.5,310.0
678.0,3366,5.8,-27.2,7,0.61,256,29,311.7,313.9,311.8
568.0,4792,-1.9,-36.9,5,0.29,264,34,318.8,319.9,318.9
500.0,5790,-9.5,-42.5,5,0.18,270,38,321.4,322.1,321.4
450.0,6594,-15.7,-49.7,4,0.09,275,43,323.4,323.8,323.4
449.0,6611,-15.8,-49.8,4,0.09,275,43,323.5,323.8,323.5
400.0,7470,-22.9,-56.9,3,0.04,265,52,325.1,325.3,325.1
388.0,7691,-24.8,-57.4,3,0.04,265,51,325.6,325.7,325.6
382.0,7805,-25.7,-57.7,3,0.04,267,55,325.8,325.9,325.8
357.0,8291,-27.9,-64.2,2,0.02,275,74,329.1,329.2,329.1
353.0,8372,-28.3,-65.3,2,0.02,277,74,329.7,329.8,329.7
350.0,8433,-27.7,-68.7,1,0.01,278,73,331.3,331.4,331.3
333.0,8788,-28.9,-69.5,1,0.01,285,72,334.4,334.5,334.5
308.0,9344,-30.7,-70.7,1,0.01,285,91,339.4,339.5,339.4
300.0,9530,-32.1,-71.1,1,0.01,285,97,340.0,340.1,340.0
298.0,9577,-32.4,-71.2,1,0.01,285,98,340.2,340.3,340.2
267.0,10348,-37.3,-73.3,1,0.01,279,105,343.9,344.0,343.9
250.0,10800,-41.7,-75.7,1,0.01,275,109,343.9,344.0,343.9
244.0,10964,-43.1,-69.1,4,0.01,275,110,344.2,344.3,344.2
236.0,11187,-45.1,-59.1,19,0.06,275,112,344.5,344.8,344.5
233.0,11271,-45.8,-60.5,17,0.05,275,113,344.7,344.9,344.8
200.0,12270,-53.9,-77.9,4,0.00,275,105,347.2,347.3,347.2
198.0,12334,-54.5,-77.5,4,0.01,274,104,347.3,347.3,347.3
190.0,12597,-55.7,-77.7,5,0.01,271,102,349.5,349.5,349.5
175.0,13115,-57.6,-81.5,3,0.00,265,98,354.6,354.6,354.6
159.0,13719,-59.9,-85.9,2,0.00,277,85,360.6,360.6,360.6
155.0,13877,-61.0,,,,280,81,361.3,,361.3
150.0,14080,-62.5,,,,285,82,362.2,,362.2
137.0,14626,-66.7,,,,295,88,364.2,,364.2
120.0,15425,-72.9,,,,280,91,367.0,,367.0
119.0,15475,-73.3,,,,281,90,367.1,,367.1
107.0,16096,-74.7,,,,290,74,375.9,,375.9
102.0,16375,-75.3,,,,275,70,379.8,,379.8
100.0,16490,-75.1,,,,270,68,382.4,,382.4
95.1,16783,-72.5,,,,268,59,393.0,,393.0
87.1,17296,-75.5,,,,263,44,397.0,,397.0
81.0,17719,-72.9,,,,260,31,410.5,,410.5
80.0,17792,-72.5,,,,270,28,412.9,,412.9
77.0,18015,-74.0,,,,295,29,414.4,,414.4
73.6,18278,-75.7,,,,292,30,416.1,,416.1
71.0,18487,-73.8,,,,290,30,424.4,,424.4
70.0,18570,-73.1,,,,290,29,427.7,,427.7
69.0,18656,-72.0,,,,305,26,431.9,,431.9
66.0,18920,-68.5,,,,330,27,445.0,,445.0
65.7,18947,-68.1,,,,330,26,446.4,,446.4
63.0,19198,-69.2,,,,325,13,449.4,,449.4
61.2,19372,-69.9,,,,337,19,451.5,,451.5
60.0,19491,-69.5,,,,345,23,455.0,,455.0
58.0,19695,-68.7,,,,325,10,461.1,,461.1
57.0,19800,-68.3,,,,320,8,464.3,,464.3
55.0,20016,-67.6,,,,355,12,470.8,,470.8
52.0,20354,-66.3,,,,350,10,481.3,,481.3
50.0,20590,-65.5,,,,25,10,488.7,,488.7
46.0,21112,-63.4,,,,350,11,505.4,,505.4
45.0,21250,-62.9,,,,0,10,509.9,,509.9
44.0,21391,-62.4,,,,90,10,514.6,,514.6
43.0,21535,-61.8,,,,95,13,519.4,,519.4
40.0,21988,-60.0,,,,65,22,534.7,,534.7
36.0,22648,-57.4,,,,105,22,557.8,,557.8
34.0,23006,-56.0,,,,60,24,570.6,,570.6
32.0,23386,-54.5,,,,35,17,584.6,,584.6
31.0,23585,-53.7,,,,45,10,592.0,,592.0
30.0,23790,-52.9,,,,55,5,599.8,,599.8
29.4,23921,-52.5,,,,56,4,604.4,,604.4
28.0,24235,-53.4,,,,60,3,610.5,,610.5
25.1,24939,-55.3,,,,108,10,624.3,,624.3
25.0,24964,-55.3,,,,110,10,625.0,,625.0
24.0,25226,-55.2,,,,65,11,632.7,,632.7
23.0,25498,-55.0,,,,85,12,640.8,,640.8
22.0,25783,-54.9,,,,55,17,649.4,,649.4
21.9,25812,-54.9,,,,56,17,650.3,,650.3
20.0,26400,-50.3,,,,70,16,681.5,,681.5
18.0,27096,-44.5,,,,80,23,720.5,,720.5
17.0,27479,-43.9,,,,95,17,734.4,,734.4
16.7,27599,-43.7,,,,,,738.7,,738.7
