Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131119/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.40
Liftedindex,4.04
LIFTcomputedusingvirtualtemperature,3.78
SWEATindex,146.81
Kindex,12.60
Crosstotalsindex,18.80
Verticaltotalsindex,22.70
Totalstotalsindex,41.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.92
Pres[hPa]oftheLiftedCondensationLevel,816.33
Meanmixedlayerpotentialtemperature,296.64
Meanmixedlayermixingratio,7.65
1000hPato500hPathickness,5652.00
Precipitablewater[mm]forentiresounding,20.36
