Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130228/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.13
Liftedindex,5.44
LIFTcomputedusingvirtualtemperature,5.35
SWEATindex,117.80
Kindex,0.50
Crosstotalsindex,12.10
Verticaltotalsindex,18.10
Totalstotalsindex,30.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,1.37
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-9.61
EquilibrumLevelusingvirtualtemperature,832.34
LFCTusingvirtualtemperature,852.44
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.35
Temp[K]oftheLiftedCondensationLevel,287.81
Pres[hPa]oftheLiftedCondensationLevel,889.11
Meanmixedlayerpotentialtemperature,297.66
Meanmixedlayermixingratio,11.96
1000hPato500hPathickness,5735.00
Precipitablewater[mm]forentiresounding,36.77
