Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110403/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.00
Liftedindex,-1.97
LIFTcomputedusingvirtualtemperature,-2.36
SWEATindex,130.59
Kindex,20.90
Crosstotalsindex,21.10
Verticaltotalsindex,26.10
Totalstotalsindex,47.20
ConvectiveAvailablePotentialEnergy,184.86
CAPEusingvirtualtemperature,281.28
ConvectiveInhibition,-5.64
CINSusingvirtualtemperature,-4.24
EquilibrumLevel,418.38
EquilibrumLevelusingvirtualtemperature,414.47
LevelofFreeConvection,904.97
LFCTusingvirtualtemperature,909.44
BulkRichardsonNumber,669.78
BulkRichardsonNumberusingCAPV,1019.11
Temp[K]oftheLiftedCondensationLevel,287.95
Pres[hPa]oftheLiftedCondensationLevel,924.05
Meanmixedlayerpotentialtemperature,294.54
Meanmixedlayermixingratio,11.59
1000hPato500hPathickness,5624.00
Precipitablewater[mm]forentiresounding,30.59
