Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120711/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.74
Liftedindex,0.27
LIFTcomputedusingvirtualtemperature,-0.02
SWEATindex,144.00
Kindex,29.00
Crosstotalsindex,23.40
Verticaltotalsindex,24.70
Totalstotalsindex,48.10
ConvectiveAvailablePotentialEnergy,22.63
CAPEusingvirtualtemperature,38.49
ConvectiveInhibition,-15.95
CINSusingvirtualtemperature,-13.67
EquilibrumLevel,423.77
EquilibrumLevelusingvirtualtemperature,420.18
LevelofFreeConvection,856.00
LFCTusingvirtualtemperature,860.59
BulkRichardsonNumber,1.06
BulkRichardsonNumberusingCAPV,1.81
Temp[K]oftheLiftedCondensationLevel,288.43
Pres[hPa]oftheLiftedCondensationLevel,991.00
Meanmixedlayerpotentialtemperature,289.19
Meanmixedlayermixingratio,11.14
1000hPato500hPathickness,5587.00
Precipitablewater[mm]forentiresounding,29.27
