Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140705/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.15
Liftedindex,1.97
LIFTcomputedusingvirtualtemperature,1.77
SWEATindex,89.90
Kindex,18.90
Crosstotalsindex,16.50
Verticaltotalsindex,26.50
Totalstotalsindex,43.00
ConvectiveAvailablePotentialEnergy,33.65
CAPEusingvirtualtemperature,49.99
ConvectiveInhibition,-122.70
CINSusingvirtualtemperature,-97.88
EquilibrumLevel,672.68
EquilibrumLevelusingvirtualtemperature,672.01
LevelofFreeConvection,782.28
LFCTusingvirtualtemperature,798.22
BulkRichardsonNumber,2.20
BulkRichardsonNumberusingCAPV,3.27
Temp[K]oftheLiftedCondensationLevel,283.41
Pres[hPa]oftheLiftedCondensationLevel,928.21
Meanmixedlayerpotentialtemperature,289.53
Meanmixedlayermixingratio,8.55
1000hPato500hPathickness,5547.00
Precipitablewater[mm]forentiresounding,18.16
