Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160505/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.09
Liftedindex,3.25
LIFTcomputedusingvirtualtemperature,2.89
SWEATindex,30.39
Kindex,5.90
Crosstotalsindex,11.70
Verticaltotalsindex,23.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.69
Pres[hPa]oftheLiftedCondensationLevel,906.34
Meanmixedlayerpotentialtemperature,293.85
Meanmixedlayermixingratio,10.19
1000hPato500hPathickness,5654.00
Precipitablewater[mm]forentiresounding,18.25
