Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150131/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.82
Liftedindex,-0.97
LIFTcomputedusingvirtualtemperature,-1.58
SWEATindex,115.58
Kindex,4.50
Crosstotalsindex,14.70
Verticaltotalsindex,26.70
Totalstotalsindex,41.40
ConvectiveAvailablePotentialEnergy,311.33
CAPEusingvirtualtemperature,452.36
ConvectiveInhibition,-148.35
CINSusingvirtualtemperature,-107.97
EquilibrumLevel,347.98
EquilibrumLevelusingvirtualtemperature,346.81
LevelofFreeConvection,771.86
LFCTusingvirtualtemperature,791.24
BulkRichardsonNumber,11.99
BulkRichardsonNumberusingCAPV,17.42
Temp[K]oftheLiftedCondensationLevel,289.06
Pres[hPa]oftheLiftedCondensationLevel,900.27
Meanmixedlayerpotentialtemperature,297.88
Meanmixedlayermixingratio,12.80
1000hPato500hPathickness,5699.00
Precipitablewater[mm]forentiresounding,26.18
