Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160718/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.47
Liftedindex,9.94
LIFTcomputedusingvirtualtemperature,9.60
SWEATindex,100.60
Kindex,4.50
Crosstotalsindex,11.70
Verticaltotalsindex,15.70
Totalstotalsindex,27.40
ConvectiveAvailablePotentialEnergy,0.18
CAPEusingvirtualtemperature,2.68
ConvectiveInhibition,-12.69
CINSusingvirtualtemperature,-10.46
EquilibrumLevel,857.99
EquilibrumLevelusingvirtualtemperature,854.05
LevelofFreeConvection,872.87
LFCTusingvirtualtemperature,901.52
BulkRichardsonNumber,0.08
BulkRichardsonNumberusingCAPV,1.20
Temp[K]oftheLiftedCondensationLevel,287.79
Pres[hPa]oftheLiftedCondensationLevel,970.52
Meanmixedlayerpotentialtemperature,290.28
Meanmixedlayermixingratio,10.91
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,25.99
