Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131029/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.44
Liftedindex,-1.43
LIFTcomputedusingvirtualtemperature,-1.87
SWEATindex,121.99
Kindex,24.70
Crosstotalsindex,17.70
Verticaltotalsindex,30.70
Totalstotalsindex,48.40
ConvectiveAvailablePotentialEnergy,142.75
CAPEusingvirtualtemperature,201.08
ConvectiveInhibition,-255.45
CINSusingvirtualtemperature,-198.90
EquilibrumLevel,336.87
EquilibrumLevelusingvirtualtemperature,336.08
LevelofFreeConvection,672.08
LFCTusingvirtualtemperature,695.07
BulkRichardsonNumber,5.50
BulkRichardsonNumberusingCAPV,7.74
Temp[K]oftheLiftedCondensationLevel,287.00
Pres[hPa]oftheLiftedCondensationLevel,901.07
Meanmixedlayerpotentialtemperature,295.69
Meanmixedlayermixingratio,11.19
1000hPato500hPathickness,5656.00
Precipitablewater[mm]forentiresounding,27.33
