Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110929/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.56
Liftedindex,6.31
LIFTcomputedusingvirtualtemperature,6.43
SWEATindex,140.02
Kindex,-21.50
Crosstotalsindex,-15.50
Verticaltotalsindex,25.50
Totalstotalsindex,10.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,-23.74
CINSusingvirtualtemperature,-16.94
EquilibrumLevel,861.82
EquilibrumLevelusingvirtualtemperature,861.56
LevelofFreeConvection,865.38
LFCTusingvirtualtemperature,868.61
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.43
Pres[hPa]oftheLiftedCondensationLevel,911.81
Meanmixedlayerpotentialtemperature,291.02
Meanmixedlayermixingratio,8.70
1000hPato500hPathickness,5618.00
Precipitablewater[mm]forentiresounding,26.05
