Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161006/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.35
Liftedindex,11.72
LIFTcomputedusingvirtualtemperature,11.60
SWEATindex,53.98
Kindex,-12.70
Crosstotalsindex,1.30
Verticaltotalsindex,24.30
Totalstotalsindex,25.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.25
Pres[hPa]oftheLiftedCondensationLevel,749.66
Meanmixedlayerpotentialtemperature,293.45
Meanmixedlayermixingratio,4.15
1000hPato500hPathickness,5618.00
Precipitablewater[mm]forentiresounding,8.90
