Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110418/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.66
Liftedindex,0.56
LIFTcomputedusingvirtualtemperature,0.38
SWEATindex,168.58
Kindex,31.80
Crosstotalsindex,21.20
Verticaltotalsindex,23.90
Totalstotalsindex,45.10
ConvectiveAvailablePotentialEnergy,0.40
CAPEusingvirtualtemperature,1.54
ConvectiveInhibition,-27.72
CINSusingvirtualtemperature,-18.78
EquilibrumLevel,746.29
EquilibrumLevelusingvirtualtemperature,744.62
LevelofFreeConvection,766.80
LFCTusingvirtualtemperature,853.12
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,0.03
Temp[K]oftheLiftedCondensationLevel,289.25
Pres[hPa]oftheLiftedCondensationLevel,971.69
Meanmixedlayerpotentialtemperature,291.64
Meanmixedlayermixingratio,11.99
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,38.82
