Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140309/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.11
Liftedindex,6.85
LIFTcomputedusingvirtualtemperature,6.41
SWEATindex,97.22
Kindex,-18.10
Crosstotalsindex,9.30
Verticaltotalsindex,17.30
Totalstotalsindex,26.60
ConvectiveAvailablePotentialEnergy,45.79
CAPEusingvirtualtemperature,63.12
ConvectiveInhibition,-14.54
CINSusingvirtualtemperature,-5.50
EquilibrumLevel,750.29
EquilibrumLevelusingvirtualtemperature,747.99
LevelofFreeConvection,843.60
LFCTusingvirtualtemperature,860.74
BulkRichardsonNumber,7.41
BulkRichardsonNumberusingCAPV,10.22
Temp[K]oftheLiftedCondensationLevel,286.32
Pres[hPa]oftheLiftedCondensationLevel,889.65
Meanmixedlayerpotentialtemperature,296.07
Meanmixedlayermixingratio,10.82
1000hPato500hPathickness,5696.00
Precipitablewater[mm]forentiresounding,26.03
