Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141212/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.61
Liftedindex,8.00
LIFTcomputedusingvirtualtemperature,7.70
SWEATindex,200.38
Kindex,30.90
Crosstotalsindex,20.80
Verticaltotalsindex,21.30
Totalstotalsindex,42.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.32
Pres[hPa]oftheLiftedCondensationLevel,902.81
Meanmixedlayerpotentialtemperature,293.79
Meanmixedlayermixingratio,9.97
1000hPato500hPathickness,5693.00
Precipitablewater[mm]forentiresounding,37.31
