PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1006.0,5,26.8,18.8,62,13.77,10,9,299.4,339.9,301.9
1000.0,58,25.2,16.2,57,11.71,5,8,298.4,332.7,300.4
967.0,352,22.4,16.4,69,12.28,327,9,298.4,334.3,300.6
948.0,525,21.7,15.1,66,11.54,305,10,299.4,333.3,301.4
931.0,683,21.0,14.0,64,10.90,298,16,300.2,332.5,302.2
925.0,739,21.4,15.4,69,12.03,295,18,301.2,336.9,303.4
906.0,919,21.4,13.5,61,10.84,290,23,303.0,335.4,304.9
905.0,929,21.4,13.4,60,10.78,290,23,303.1,335.4,305.0
876.0,1212,22.0,13.0,57,10.85,295,18,306.5,339.5,308.5
850.0,1473,20.4,12.4,60,10.75,300,13,307.5,340.3,309.5
804.0,1950,16.6,11.0,69,10.37,305,10,308.4,340.2,310.4
787.0,2133,15.2,10.5,74,10.23,319,8,308.8,340.2,310.7
760.0,2429,13.2,8.2,72,9.06,341,4,309.7,337.7,311.4
737.0,2687,12.7,4.1,56,7.03,0,0,311.9,334.0,313.2
722.0,2860,12.4,1.4,47,5.90,306,4,313.4,332.2,314.5
700.0,3119,10.4,1.4,54,6.09,225,9,314.0,333.4,315.1
695.0,3178,10.0,1.3,55,6.08,225,10,314.2,333.6,315.3
646.0,3774,5.9,0.1,66,5.99,210,17,316.2,335.5,317.3
621.0,4096,3.7,-0.6,73,5.94,220,13,317.2,336.4,318.4
593.0,4473,1.1,-1.4,83,5.88,265,12,318.5,337.6,319.6
581.0,4640,0.0,-1.7,88,5.85,271,13,319.0,338.0,320.1
574.0,4737,-0.4,-2.7,84,5.50,275,13,319.7,337.7,320.7
545.0,5150,-1.9,-6.9,69,4.21,266,15,322.6,336.7,323.4
500.0,5830,-5.7,-10.7,68,3.40,250,18,326.0,337.7,326.7
489.0,6005,-7.2,-11.9,70,3.17,245,19,326.2,337.1,326.8
483.0,6101,-8.1,-12.5,71,3.05,242,18,326.3,336.8,326.9
480.0,6150,-7.7,-13.7,62,2.78,241,18,327.4,337.1,327.9
468.0,6347,-8.2,-15.5,56,2.46,235,16,329.1,337.8,329.6
444.0,6758,-9.3,-19.3,44,1.88,254,12,332.7,339.6,333.1
436.0,6897,-10.2,-19.0,49,1.96,260,11,333.3,340.4,333.7
