Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140318/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.44
Liftedindex,-1.48
LIFTcomputedusingvirtualtemperature,-2.23
SWEATindex,171.40
Kindex,26.80
Crosstotalsindex,20.20
Verticaltotalsindex,23.10
Totalstotalsindex,43.30
ConvectiveAvailablePotentialEnergy,146.80
CAPEusingvirtualtemperature,302.85
ConvectiveInhibition,-17.02
CINSusingvirtualtemperature,-9.82
EquilibrumLevel,286.33
EquilibrumLevelusingvirtualtemperature,283.13
LevelofFreeConvection,879.23
LFCTusingvirtualtemperature,888.17
BulkRichardsonNumber,24.14
BulkRichardsonNumberusingCAPV,49.81
Temp[K]oftheLiftedCondensationLevel,292.59
Pres[hPa]oftheLiftedCondensationLevel,942.81
Meanmixedlayerpotentialtemperature,297.57
Meanmixedlayermixingratio,15.38
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,38.35
